round,id 1,id 2,flag,repo,commit,source,target,domain,file path,lines,source APIs,target APIs,source program elements,target program elements,cardinality,properties,migration id,pair id,commit url
0,273,--,,intel/stacks-usecase,22cc3f007a3267ca09a3f53b84fdbfff1f045e88,flask,quart,Development framework/extension,github-issue-classification/python/rest.py,51:58,make_response,make_response,function call,function call,one-to-one,no properties,flask__quart__intel/stacks-usecase__22cc3f0,flask__quart,https://github.com/intel/stacks-usecase/commit/22cc3f0
0,189,--,,intelai/inference-model-manager,71aff3a0bd1ae2a7d7d91858dcbe721de152693e,retrying,tenacity,Utilities,management/management_api/tenants/tenants_utils.py,109:108;129:128,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__intelai/inference-model-manager__71aff3a,retrying__tenacity,https://github.com/intelai/inference-model-manager/commit/71aff3a
0,188,--,,intelai/inference-model-manager,71aff3a0bd1ae2a7d7d91858dcbe721de152693e,retrying,tenacity,Utilities,management/management_api/tenants/tenants_utils.py,5:5,from retrying import retry,"from tenacity import retry, stop_after_attempt, wait_fixed",import,import,one-to-one,full statement replacement,retrying__tenacity__intelai/inference-model-manager__71aff3a,retrying__tenacity,https://github.com/intelai/inference-model-manager/commit/71aff3a
0,191,--,,intelai/inference-model-manager,71aff3a0bd1ae2a7d7d91858dcbe721de152693e,retrying,tenacity,Utilities,tests/conftest.py,120:120,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__intelai/inference-model-manager__71aff3a,retrying__tenacity,https://github.com/intelai/inference-model-manager/commit/71aff3a
0,190,--,,intelai/inference-model-manager,71aff3a0bd1ae2a7d7d91858dcbe721de152693e,retrying,tenacity,Utilities,tests/conftest.py,4:4,from retrying import retry,"from tenacity import retry, stop_after_attempt, wait_fixed",import,import,one-to-one,full statement replacement,retrying__tenacity__intelai/inference-model-manager__71aff3a,retrying__tenacity,https://github.com/intelai/inference-model-manager/commit/71aff3a
0,192,--,,intelai/inference-model-manager,71aff3a0bd1ae2a7d7d91858dcbe721de152693e,retrying,tenacity,Utilities,tests/management_api_tests/context.py,1:1,from retrying import retry,"from tenacity import retry, stop_after_attempt, wait_fixed",import,import,one-to-one,full statement replacement,retrying__tenacity__intelai/inference-model-manager__71aff3a,retrying__tenacity,https://github.com/intelai/inference-model-manager/commit/71aff3a
0,193,--,,intelai/inference-model-manager,71aff3a0bd1ae2a7d7d91858dcbe721de152693e,retrying,tenacity,Utilities,tests/management_api_tests/context.py,70:70;90:90;107:107,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__intelai/inference-model-manager__71aff3a,retrying__tenacity,https://github.com/intelai/inference-model-manager/commit/71aff3a
0,195,--,,intelai/inference-model-manager,71aff3a0bd1ae2a7d7d91858dcbe721de152693e,retrying,tenacity,Utilities,tests/management_api_tests/endpoints/endpoint_utils.py,108:108,retry,retry,decorator,decorator,one-to-one,argument transformation,retrying__tenacity__intelai/inference-model-manager__71aff3a,retrying__tenacity,https://github.com/intelai/inference-model-manager/commit/71aff3a
0,194,--,,intelai/inference-model-manager,71aff3a0bd1ae2a7d7d91858dcbe721de152693e,retrying,tenacity,Utilities,tests/management_api_tests/endpoints/endpoint_utils.py,3:3,from retrying import retry,"from tenacity import retry, stop_after_attempt",import,import,one-to-one,full statement replacement,retrying__tenacity__intelai/inference-model-manager__71aff3a,retrying__tenacity,https://github.com/intelai/inference-model-manager/commit/71aff3a
0,206,--,,kizniche/mycodo,047263beb9e4301c30eef0f44d8d93c722b31f20,flask-restful,flask-restplus,Development framework/extension,mycodo/mycodo_flask/api.py,5:7,from flask_restful import Resource,from flask_restplus import Resource,import,import,one-to-one,module name change,flask-restful__flask-restplus__kizniche/mycodo__047263b,flask-restful__flask-restplus,https://github.com/kizniche/mycodo/commit/047263b
0,79,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/__init__.py,6:6,from flask_restplus import Api,from flask_restx import Api,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,80,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/choices.py,7:7,from flask_restplus import Resource,from flask_restx import Resource,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,274,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/choices.py,8:8,from flask_restplus import abort,from flask_restx import abort,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,275,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/choices.py,9:9,from flask_restplus import fields,from flask_restx import fields,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,81,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/controller.py,7:7,from flask_restplus import Resource,from flask_restx import Resource,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,276,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/controller.py,8:8,from flask_restplus import abort,from flask_restx import abort,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,277,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/controller.py,9:9,from flask_restplus import fields,from flask_restx import fields,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,82,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/daemon.py,7:7,from flask_restplus import Resource,from flask_restx import Resource,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,278,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/daemon.py,8:8,from flask_restplus import abort,from flask_restx import abort,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,279,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/daemon.py,9:9,from flask_restplus import fields,from flask_restx import fields,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,83,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/input.py,7:7,from flask_restplus import Resource,from flask_restx import Resource,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,280,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/input.py,8:8,from flask_restplus import abort,from flask_restx import abort,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,281,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/input.py,9:9,from flask_restplus import fields,from flask_restx import fields,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,84,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/math.py,7:7,from flask_restplus import Resource,from flask_restx import Resource,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,282,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/math.py,8:8,from flask_restplus import abort,from flask_restx import abort,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,283,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/math.py,9:9,from flask_restplus import fields,from flask_restx import fields,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,85,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/measurement.py,8:8,from flask_restplus import Resource,from flask_restx import Resource,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,284,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/measurement.py,9:9,from flask_restplus import abort,from flask_restx import abort,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,285,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/measurement.py,10:10,from flask_restplus import fields,from flask_restx import fields,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,86,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/output.py,7:7,from flask_restplus import Resource,from flask_restx import Resource,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,286,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/output.py,8:8,from flask_restplus import abort,from flask_restx import abort,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,287,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/output.py,9:9,from flask_restplus import fields,from flask_restx import fields,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,87,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/pid.py,7:7,from flask_restplus import Resource,from flask_restx import Resource,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,288,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/pid.py,8:8,from flask_restplus import abort,from flask_restx import abort,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,289,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/pid.py,9:9,from flask_restplus import fields,from flask_restx import fields,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,88,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/settings.py,7:7,from flask_restplus import Resource,from flask_restx import Resource,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,290,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/settings.py,8:8,from flask_restplus import abort,from flask_restx import abort,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,291,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/settings.py,9:9,from flask_restplus import fields,from flask_restx import fields,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,89,--,,kizniche/mycodo,516917351d7d8341375db4481ac72910c9510a42,flask-restplus,flask-restx,Development framework/extension,mycodo/mycodo_flask/api/sql_schema_fields.py,2:2,from flask_restplus import fields,from flask_restx import fields,import,import,one-to-one,module name change,flask-restplus__flask-restx__kizniche/mycodo__5169173,flask-restplus__flask-restx,https://github.com/kizniche/mycodo/commit/5169173
0,172,--,,kizniche/mycodo,547f6d9f22e569007c1066e36ee5142f5e1b533d,lockfile,fasteners,Multitasking/multiprocessing,mycodo/controller_sensor.py,31:26,from lockfile import LockFile,import fasteners,import,import,one-to-one,full statement replacement,lockfile__fasteners__kizniche/mycodo__547f6d9,lockfile__fasteners,https://github.com/kizniche/mycodo/commit/547f6d9
0,173,--,,kizniche/mycodo,547f6d9f22e569007c1066e36ee5142f5e1b533d,lockfile,fasteners,Multitasking/multiprocessing,mycodo/devices/atlas_scientific_i2c.py,7:3,from lockfile import LockFile,import fasteners,import,import,one-to-one,full statement replacement,lockfile__fasteners__kizniche/mycodo__547f6d9,lockfile__fasteners,https://github.com/kizniche/mycodo/commit/547f6d9
